,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area_0,Wilderness_Area_1,Wilderness_Area_2,Wilderness_Area_3,Soil_Type_0,Soil_Type_1,Soil_Type_2,Soil_Type_3,Soil_Type_4,Soil_Type_5,Soil_Type_6,Soil_Type_7,Soil_Type_8,Soil_Type_9,Soil_Type_10,Soil_Type_11,Soil_Type_12,Soil_Type_13,Soil_Type_14,Soil_Type_15,Soil_Type_16,Soil_Type_17,Soil_Type_18,Soil_Type_19,Soil_Type_20,Soil_Type_21,Soil_Type_22,Soil_Type_23,Soil_Type_24,Soil_Type_25,Soil_Type_26,Soil_Type_27,Soil_Type_28,Soil_Type_29,Soil_Type_30,Soil_Type_31,Soil_Type_32,Soil_Type_33,Soil_Type_34,Soil_Type_35,Soil_Type_36,Soil_Type_37,Soil_Type_38,Soil_Type_39,Cover_Type
10,0.37713997985901315,0.5583333333333333,0.07692307692307693,0.1340282948622487,0.2814285714285714,0.10667634252539912,0.8582677165354331,0.9290322580645161,0.6491935483870968,0.9075186867946651,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
11,0.5151057401812689,0.41944444444444445,0.21153846153846156,0.276247207743857,0.24571428571428572,0.7624092888243831,0.9212598425196851,0.9096774193548387,0.5483870967741935,0.5893302066539645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
12,0.44259818731117817,0.37222222222222223,0.42307692307692313,0.11169024571854058,0.30714285714285716,0.4666182873730043,0.9763779527559056,0.8064516129032258,0.3709677419354839,0.8883189212956177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13,0.3756294058408862,0.5944444444444444,0.13461538461538464,0.11169024571854058,0.2742857142857143,0.11190130624092888,0.8385826771653543,0.9548387096774194,0.6854838709677419,0.9059064927451268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
14,0.3222557905337362,0.4361111111111111,0.07692307692307693,0.04988830975428146,0.2142857142857143,0.09782293178519592,0.8818897637795275,0.9096774193548387,0.6088709677419355,0.8163564414480434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
15,0.3182275931520644,0.14166666666666666,0.13461538461538464,0.03127326880119136,0.21142857142857144,0.10914368650217705,0.8818897637795275,0.8129032258064517,0.5524193548387096,0.8128389271581417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
16,0.3761329305135952,0.7194444444444444,0.019230769230769232,0.08935219657483247,0.20714285714285716,0.08809869375907112,0.8503937007874016,0.903225806451613,0.6491935483870968,0.8890517367726807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17,0.32930513595166166,0.2,0.13461538461538464,0.06329113924050633,0.21714285714285714,0.08635703918722785,0.8976377952755905,0.8258064516129033,0.5362903225806451,0.8173823831159315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
18,0.3227593152064452,0.0,0.07692307692307693,0.07073715562174236,0.21571428571428572,0.10029027576197387,0.84251968503937,0.8580645161290323,0.6290322580645161,0.8122526747764913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
19,0.3222557905337362,0.10555555555555556,0.09615384615384616,0.06329113924050633,0.22285714285714286,0.10754716981132074,0.8661417322834646,0.832258064516129,0.5806451612903225,0.8097611021544775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
20,0.32124874118831825,0.19722222222222224,0.17307692307692307,0.044676098287416234,0.22,0.11132075471698112,0.905511811023622,0.8,0.5080645161290323,0.8085885973911769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
21,0.512084592145015,0.5805555555555556,0.3269230769230769,0.16083395383469845,0.25142857142857145,0.7236574746008708,0.8110236220472441,0.9935483870967743,0.7217741935483871,0.629195368606185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
22,0.45568982880161135,0.31666666666666665,0.44230769230769235,0.14296351451973194,0.32571428571428573,0.48461538461538456,0.9921259842519685,0.7096774193548387,0.28629032258064513,0.8708779129415214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
23,0.3262839879154078,0.15,0.15384615384615385,0.09233060312732688,0.20857142857142857,0.09259796806966618,0.8858267716535433,0.7935483870967743,0.5241935483870968,0.8118129854902536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
24,0.3242698892245719,0.061111111111111116,0.17307692307692307,0.08935219657483247,0.22857142857142856,0.1062409288824383,0.8464566929133858,0.7870967741935484,0.5766129032258064,0.8066832771508134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
25,0.31671701913393746,0.375,0.11538461538461539,0.0,0.20857142857142857,0.12481857764876632,0.9015748031496063,0.8903225806451613,0.5725806451612903,0.8008207533343105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
26,0.31520644511581075,0.4527777777777778,0.19230769230769232,0.022338049143708117,0.20285714285714285,0.12322206095791001,0.905511811023622,0.9290322580645161,0.5846774193548387,0.7996482485710098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
27,0.55337361530715,0.41111111111111115,0.3076923076923077,0.24050632911392406,0.24142857142857144,0.8586357039187227,0.9448818897637795,0.8838709677419354,0.4838709677419355,0.4931848160633152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
28,0.4773413897280967,0.375,0.019230769230769232,0.15785554728220402,0.25142857142857145,0.532656023222061,0.8661417322834646,0.896774193548387,0.6209677419354839,0.8226586545507841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
29,0.44108761329305124,0.325,0.46153846153846156,0.09456440804169769,0.2842857142857143,0.4761973875181422,0.9960629921259843,0.7161290322580645,0.28629032258064513,0.8798182617616884,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
30,0.42296072507552873,0.3388888888888889,0.576923076923077,0.04988830975428146,0.24714285714285714,0.4631349782293178,1.0,0.6580645161290324,0.2096774193548387,0.8930089403488202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
31,0.33182275931520633,0.2916666666666667,0.13461538461538464,0.08935219657483247,0.21,0.08635703918722785,0.9173228346456693,0.8516129032258064,0.5241935483870968,0.8118129854902536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
32,0.3303121852970796,0.2833333333333333,0.11538461538461539,0.09233060312732688,0.2142857142857143,0.08940493468795355,0.905511811023622,0.864516129032258,0.5524193548387096,0.8103473545361278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
33,0.3288016112789527,0.0638888888888889,0.11538461538461539,0.11169024571854058,0.2142857142857143,0.09550072568940493,0.8503937007874016,0.8258064516129033,0.592741935483871,0.8077092188187015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
34,0.3282980866062437,0.11388888888888889,0.17307692307692307,0.12062546537602382,0.2142857142857143,0.09869375907111755,0.8700787401574803,0.7806451612903227,0.5362903225806451,0.8063901509599883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
35,0.5221550855991943,0.125,0.3653846153846154,0.18019359642591215,0.23714285714285716,0.7545718432510885,0.8700787401574803,0.6193548387096774,0.4032258064516129,0.5987102447603694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
36,0.42598187311178237,0.3472222222222222,0.5384615384615385,0.04988830975428146,0.24142857142857144,0.46792452830188674,0.9960629921259843,0.6967741935483871,0.24596774193548387,0.8887586105818556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
37,0.3262839879154078,0.2555555555555556,0.13461538461538464,0.1355174981384959,0.2342857142857143,0.10478955007256893,0.9094488188976377,0.838709677419355,0.5282258064516129,0.8008207533343105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
38,0.446122860020141,0.27222222222222225,0.576923076923077,0.09233060312732688,0.2842857142857143,0.48127721335268503,0.9921259842519685,0.5419354838709678,0.14516129032258063,0.8757144950901363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
39,0.41440080563947634,0.9833333333333334,0.23076923076923078,0.0,0.20857142857142857,0.4596516690856313,0.7874015748031495,0.7741935483870968,0.6330645161290323,0.8976989594020226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
40,0.4209466263846928,0.9638888888888889,0.057692307692307696,0.0,0.20857142857142857,0.30420899854862116,0.8385826771653543,0.870967741935484,0.6411290322580645,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41,0.35599194360523656,0.9611111111111111,0.038461538461538464,0.0,0.20857142857142857,0.04804063860667634,0.8464566929133858,0.8774193548387097,0.6370967741935484,0.8376080902828668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
42,0.3373615307150051,0.19722222222222224,0.17307692307692307,0.11169024571854058,0.2042857142857143,0.08374455732946298,0.905511811023622,0.8,0.5080645161290323,0.8093214128682398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
43,0.42296072507552873,0.9166666666666667,0.5192307692307693,0.022338049143708117,0.23285714285714287,0.45587808417997094,0.5748031496062992,0.6322580645161291,0.7419354838709677,0.9022424153598124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
44,0.4103726082578045,0.35555555555555557,0.09615384615384616,0.07073715562174236,0.24142857142857144,0.2409288824383164,0.9015748031496063,0.8838709677419354,0.5685483870967741,0.9550051297083395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
45,0.33534743202416917,0.18888888888888888,0.15384615384615385,0.1563663440059568,0.20142857142857143,0.09666182873730043,0.8976377952755905,0.8129032258064517,0.5241935483870968,0.7993551223801847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
46,0.3328298086606243,0.2611111111111111,0.13461538461538464,0.15785554728220402,0.20285714285714285,0.09927431059506531,0.9133858267716535,0.838709677419355,0.5241935483870968,0.7978894914260589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
47,0.338872104733132,0.275,0.11538461538461539,0.1742367833209233,0.20857142857142857,0.09564586357039187,0.905511811023622,0.8580645161290323,0.5483870967741935,0.7980360545214715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
